rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
290,56.2828191259044,65.22262334536703,-1.8889212904937835e-05,54.33682456640015,58.22881368540864,10562,Ossining,Westchester County,NY,684593.0,0.0535208350437649,-0.0820511762374724,-0.3337036206156867,0.0590312896465579,-0.1117690165594649,-0.056436162880152,0.1136547814305686,-0.0454069834637295,2.9,2026-07-31
291,56.234308486252026,65.1022864019254,-1.8889212904937835e-05,56.92370488380137,55.54491208870268,08801,Annandale,Hunterdon County,NJ,632361.0,0.0044863892792438,-0.1614154648491279,-0.0130625140350471,,-0.4497199847628998,0.1598459559955937,-0.0668350139225673,0.0165105821265501,2.5,2026-07-31
292,56.158690316653534,64.98194945848375,-1.8889212904937835e-05,52.51080463381243,59.80657599949465,11003,Elmont,Nassau County,NY,743134.0,0.0149196159826686,0.0,-0.0604964136344658,0.046219129144116,-0.0999516907578332,-0.1638582759767723,-0.0577187084600812,-0.0586987282893837,2.1,2026-07-31
293,56.1189093617182,64.86161251504213,-1.8889212904937835e-05,55.52230123830103,56.71551748513535,11790,Stony Brook,Suffolk County,NY,797463.0,0.0393090057560229,0.0705595175185482,0.0573802764482529,,-0.3506246500350773,0.2081800824845546,0.039062004498465,-0.0296269605805805,2.6,2026-07-31
294,56.06781257395785,64.74127557160048,-1.8889212904937835e-05,55.55169876395589,56.58392638395981,11933,Calverton,Suffolk County,NY,654959.0,0.0602802769153466,-0.1263038756462293,-0.1381310112805973,,0.2882562263101007,-0.198631122057265,-0.2690867668455663,-0.147777860229963,2.5,2026-07-31
295,56.059808955974304,64.62093862815884,-1.8889212904937835e-05,53.95419709907876,58.16542081286985,11719,Brookhaven,Suffolk County,NY,722677.0,0.0066310484317536,-0.027914216756832,0.1558290479225483,,-0.1449214204978812,-0.0963799734838559,0.378552111178621,-0.2642754088914675,2.6,2026-07-31
296,56.04045510523999,64.50060168471721,-1.8889212904937835e-05,49.0611743357479,63.01973587473206,11558,Island Park,Nassau County,NY,762408.0,-0.0030612025850015,0.025605364685564,-0.2948958499966014,0.0593820451725197,0.0370437810464447,-0.1288949171822714,-0.089541961536554,0.0952221757319196,2.0,2026-07-31
297,55.98592579516512,64.38026474127557,-1.8889212904937835e-05,51.600260548420174,60.37159104191007,11232,New York,Kings County,NY,841661.0,-0.2537300041431592,0.1245013262366345,-0.3980945094241797,0.0472966653927027,0.3360972042704151,-0.1366220344430025,0.1643275835736304,0.0387827119283044,2.0,2026-07-31
298,55.9483478562218,64.25992779783394,-1.8889212904937835e-05,54.81374739193276,57.08294832051084,07435,Newfoundland,Morris County,NJ,641201.0,0.0370559356580656,-0.1475331346070234,0.1477486946048998,,-0.4053658561230719,-0.1163438665622055,-0.0719668180376533,0.0778159579643234,2.7,2026-07-31
299,55.78853297697992,64.13959085439231,-1.8889212904937835e-05,56.597493992582,54.97957196137784,07834,Denville,Morris County,NJ,680530.0,0.0288104340219636,-0.0880043671131076,-0.0192954156469351,,-0.4223689093290261,0.121621230429273,-0.0006172316583192,-0.0639294683604878,2.3,2026-07-31
300,55.691431646206695,64.01925391095065,-1.8889212904937835e-05,50.07912408419585,61.30373920821754,11518,East Rockaway,Nassau County,NY,741300.0,-0.0419002022414019,-0.0024709885000717,-0.1627466448682781,,-0.0438324045916751,-0.0082567727600765,0.0269997644015873,-0.065286772989898,1.9,2026-07-31
301,55.63987066955083,63.898916967509024,-1.8889212904937835e-05,53.55380582126119,57.72593551784048,10983,Tappan,Rockland County,NY,761537.0,0.0401229375686988,0.0244620722086139,-0.1099382239455817,,-0.3305168145571706,0.1162348411986744,0.0683828417482637,0.034265396328123,2.8,2026-07-31
302,55.54574097257686,63.77858002406739,-1.8889212904937835e-05,54.21017487626011,56.881307068893605,08559,Stockton,Hunterdon County,NJ,695570.0,-0.0193706766366116,-0.0661439197927169,-0.1241008982502904,,-0.5356192112463962,0.145289513597484,0.2130324565258838,-0.085468051066545,2.2,2026-07-31
303,55.53783587346135,63.65824308062575,-1.8889212904937835e-05,50.297977469394425,60.77769427752826,07114,Newark,Essex County,NJ,464867.0,-0.1628002194241965,-0.4691249720905173,-0.0808779066921498,0.0548522546884683,0.6680853153157222,-0.3736050631237549,-0.0376804377541741,0.0809881779293244,1.7,2026-07-31
304,55.38207436143313,63.53790613718412,-1.8889212904937835e-05,48.84639906266789,61.917749660198375,11756,Levittown,Nassau County,NY,739765.0,0.0240761590545059,-0.0045441565727291,-0.1131805138170989,0.0534404226992916,-0.2670240423858641,-0.1061931496486316,-0.0796436616255658,-0.0115922609279619,2.3,2026-07-31
305,55.34365673681543,63.41756919374247,-1.8889212904937835e-05,54.01509508468983,56.67221838894104,07029,Harrison,Hudson County,NJ,583959.0,-0.0787583992982337,-0.2410462524472105,0.1547130344462868,0.0537544851223162,-0.0009031517588777,-0.0087355749565816,0.0101991969282035,0.3249007245245202,2.0,2026-07-31
306,55.22620695569138,63.29723225030084,-1.8889212904937835e-05,56.73099175620126,53.7214221551815,07456,Ringwood,Passaic County,NJ,618351.0,0.0698633334589228,-0.1838193541950552,0.0526970766548284,,-0.4891629923310472,0.0346212384286028,-0.011757524287189,-0.0338841840263854,2.6,2026-07-31
307,55.22619266854584,63.1768953068592,-1.8889212904937835e-05,51.49736556476625,58.95501977232544,11413,New York,Queens County,NY,737753.0,-0.0684216645634375,-0.0072666654355977,-0.0096914510062955,,-0.0604163042545675,-0.1779656604047043,0.0059863909683972,0.0909619269040756,1.8,2026-07-31
308,55.1854094731377,63.05655836341757,-1.8889212904937835e-05,54.13947514204166,56.23134380423375,07676,Township of Washington,Bergen County,NJ,843377.0,0.0192700942339477,0.1265376517180296,-0.1823634080163998,,-0.3459009508026469,0.0928328813426873,0.0190114105376046,-0.0647173028966212,2.4,2026-07-31
309,55.15123919069795,62.936221419975936,-1.8889212904937835e-05,48.79770088781509,61.50477749358082,11691,New York,Queens County,NY,682588.0,-0.0811617716810154,-0.0849851802097951,-0.4180946328066302,0.0549274475675743,0.6085121802938811,-0.2437015693122792,-0.1207755075614791,0.0608063034213464,1.7,2026-07-31
310,55.130528325821125,62.8158844765343,-1.8889212904937835e-05,55.32025876444053,54.94079788720172,07011,Clifton,Passaic County,NJ,580197.0,0.0652469066772759,-0.2475083509819011,-0.0314799211319325,0.0513331318347237,0.1670652290624275,-0.2464437367111414,-0.0107985182270642,0.0080227695572221,1.7,2026-07-31
311,55.07366465525968,62.69554753309266,-1.8889212904937835e-05,51.414952250863365,58.732377059656,11429,New York,Queens County,NY,754509.0,-0.0296434480323398,0.0151910720639687,-0.0716652353202853,,0.10288467598908,-0.2034591141192491,-0.0783630604093339,0.076484796688103,1.8,2026-07-31
312,55.04315652229982,62.57521058965102,-1.8889212904937835e-05,52.95668916895208,57.12962387564756,10511,Buchanan,Westchester County,NY,628755.0,-0.217578014075039,-0.1671343603917989,0.0605233815486148,,-0.2996094362242278,-0.0092284211051785,-0.0722366177196569,-0.157734506656135,3.9,2026-07-31
313,54.952920428738025,62.454873646209386,-1.778567776733031,51.40916489619354,58.496675961282506,11552,West Hempstead,Nassau County,NY,804051.0,0.0286821238716882,0.0787863525751095,-0.0313753076145051,0.0566025541850642,-0.244374955074295,-0.003661124639103,0.0062072328907358,0.0019665079075557,2.2,2026-07-31
314,54.926038755829055,62.33453670276775,-1.778567776733031,53.05266773939598,56.79940977226213,11510,Baldwin,Nassau County,NY,737186.0,0.018800606510036,-0.0080358510471061,-0.0518343984125539,,-0.2793792902419014,-0.0422111649375947,0.0093595604971827,-0.0088584887916433,2.3,2026-07-31
315,54.90794973235194,62.214199759326114,-1.778567776733031,52.86990128738584,56.94599817731804,10567,Cortlandt Manor,Westchester County,NY,710809.0,0.0044152804403591,-0.044472501328169,0.1235338583353566,,-0.2943752520223637,0.0281202562394008,-0.1632177258437313,-0.0387491692877028,3.3,2026-07-31
316,54.857611528274,62.093862815884485,-1.778567776733031,44.73977604008404,64.97544701646396,11236,New York,Kings County,NY,704588.0,-0.091869258095707,-0.0532631472523075,-0.1350597179575938,0.0499573366807445,0.2678325122927478,-0.2110759842126535,-0.090785134174574,-0.0027124548380805,2.4,2026-07-31
317,54.78682122746783,61.97352587244284,-1.778567776733031,54.28987125413231,55.283771200803336,11769,Oakdale,Suffolk County,NY,727396.0,0.0316685897525918,-0.0214056734084397,-0.0101048310933755,,-0.1168594904452853,-0.0421328094715925,-0.0575578828954146,-0.0497921225328441,3.0,2026-07-31
318,54.69116895464204,61.8531889290012,-1.778567776733031,47.380897588626944,62.00144032065713,07105,Newark,Essex County,NJ,558471.0,-0.0618376835985806,-0.2856728490847899,0.1101191588132177,0.0508530997212283,0.343792709895246,-0.3398888424311265,0.0587318302184964,0.0930891597928503,1.5,2026-07-31
319,54.67804546672769,61.73285198555957,-1.778567776733031,52.88920300856487,56.46688792489051,10578,Purdys,Westchester County,NY,684380.0,0.0025528385591403,-0.0823622573381364,-0.2870613408619835,,-0.8825703107779621,0.2027542074371955,0.5800640528581198,0.6107879285298525,2.6,2026-07-31
320,54.648623492342935,61.612515042117934,-1.778567776733031,52.37701218109348,56.92023480359239,11940,East Moriches,Suffolk County,NY,786722.0,0.0327779147820489,0.0569989157894283,-0.1040552160172421,,-0.153617652251927,-0.0897007731353147,0.0507062046452393,0.0022854885823904,2.7,2026-07-31
321,54.614142214478,61.4921780986763,-1.778567776733031,50.13657123108126,59.09171319787474,07072,Carlstadt,Bergen County,NJ,675578.0,-0.0524376765566213,-0.0953076801329171,-0.0256698110954118,0.047958938047524,-0.1228363796184635,-0.1825539566831717,0.0309086927741262,0.0121170234559129,2.0,2026-07-31
322,54.52336687735573,61.371841155234655,-1.778567776733031,44.834009754245166,64.2127240004663,11203,New York,Kings County,NY,738204.0,-0.0994478672941024,-0.0066563432459272,-0.2764088227760837,0.0478271730309176,0.4966086702014258,-0.2132339027265778,-0.0106057617480956,0.0428326847751264,2.2,2026-07-31
323,54.503284538393245,61.25150421179302,-1.778567776733031,52.2730929322537,56.73347614453278,11783,Seaford,Nassau County,NY,815537.0,0.0125495756802077,0.0929711584821095,0.0327576965905382,,-0.3618821608726563,-0.0148631808681607,0.0453766739080894,-0.0185149343219987,2.4,2026-07-31
324,54.46633541329567,61.13116726835138,-1.778567776733031,55.75975070173167,53.17292012485966,11952,Mattituck,Suffolk County,NY,1020621.0,0.030662341563945,0.3172906916742057,-0.2556026873575323,,0.2498981503236919,-0.0226674830717284,0.0352181978623793,-0.1578977070389837,2.7,2026-07-31
325,54.3802470654817,61.01083032490975,-1.778567776733031,50.33931789525183,58.42117623571158,11433,New York,Queens County,NY,724396.0,0.0123035855755983,-0.0255384173089883,-0.0089615325885006,0.0513531492243824,0.3451953795029261,-0.3022761371409821,0.1256785638830013,0.0324888971666051,1.9,2026-07-31
326,54.32576649125505,60.89049338146811,-1.778567776733031,52.92656765977951,55.72496532273061,11580,Valley Stream,Nassau County,NY,762062.0,0.0099288711743138,0.0251517562095813,-0.0477079858732985,,-0.1765023150990672,-0.0990039098886106,-0.0139693013200492,-0.0516428153313019,2.1,2026-07-31
327,54.27197225795702,60.77015643802648,-1.778567776733031,53.66801389694893,54.8759306189651,10980,Stony Point,Rockland County,NY,666297.0,0.0833150231432696,-0.1091407451872399,0.1318151815751793,,-0.2264172196023797,-0.1261317991087627,-0.0987989777872613,-0.1180597610207063,2.6,2026-07-31
328,54.23994093151667,60.64981949458483,-1.778567776733031,56.25442724437366,52.22545461865968,07013,Clifton,Passaic County,NJ,638113.0,0.068789977570621,-0.1523603884571631,-0.0268363965989486,0.0492859207020399,-0.187044398402951,-0.0770960054342069,-0.0004194828208863,0.1193438619516967,1.6,2026-07-31
329,54.15961920426227,60.5294825511432,-1.778567776733031,56.64202929175131,51.677209116773234,11939,East Marion,Suffolk County,NY,1204830.0,0.0442011958953191,0.4832172446320069,-0.1668712420496518,,0.574611310467964,0.0197794878007132,0.0240774664446501,-0.0371555806369163,2.0,2026-07-31
330,54.15045635106792,60.40914560770156,-1.778567776733031,52.95222695236357,55.34868574977227,10704,Yonkers,Westchester County,NY,682585.0,-0.0042777866981765,-0.0849894145367589,0.0751282270991549,0.0459379861198095,-0.0345593819135718,-0.1311618082206155,0.1197287779004234,-0.0412880434520592,2.6,2026-07-31
331,54.14451507653898,60.28880866425993,-1.778567776733031,49.73766119983492,58.55136895324304,11795,West Islip,Suffolk County,NY,753976.0,-0.068247568989873,0.0144849314126656,0.1502942403509468,,-0.4419265570702688,0.0085998162456736,0.1126556256211053,-0.0259982748361921,2.8,2026-07-31
332,54.132491742780914,60.168471720818296,-1.778567776733031,59.41319202240789,48.85179146315393,10923,Garnerville,Rockland County,NY,628625.0,0.1049789283517611,-0.1673417798228911,-0.0066540304884874,,-0.0559341376132931,-0.0936530302810954,0.0309302442439758,-0.1060459595005329,2.9,2026-07-31
333,54.058770904725705,60.048134777376646,-1.778567776733031,49.82404137438754,58.29350043506387,11421,New York,Queens County,NY,743671.0,-0.1234626389098028,0.0007222119104444,0.1067474921662956,,0.2145871132554784,-0.2185588478696258,-0.0157183716243789,-0.0017647498670212,1.4,2026-07-31
334,54.00490203998032,59.92779783393502,-1.778567776733031,48.786088420241406,59.22371565971923,11801,Hicksville,Nassau County,NY,796677.0,0.0330689254131474,0.0695733394144451,-0.2830637284739286,0.0489801076926671,-0.1913233078317404,-0.0559725760671369,0.0477452399105366,-0.0758596934019874,2.3,2026-07-31
335,53.96771906067888,59.80746089049338,-1.778567776733031,52.158796398683926,55.77664172267382,07876,Succasunna,Morris County,NJ,673722.0,0.0494543957166907,-0.0980589727310388,0.1331874846919181,,-0.4600928916523934,0.0024500570981797,-0.0243515025812683,-0.1321562628411656,2.4,2026-07-31
336,53.89195596088821,59.68712394705175,-1.778567776733031,44.854137800191694,62.929774121584735,11102,New York,Queens County,NY,727248.0,-0.2375627082400214,-0.0216087780065983,-0.3633894375323585,0.0548323263337328,0.1288933772357647,0.0957131787514858,0.0715227591608851,0.1219029653105326,1.5,2026-07-31
337,53.88403133543567,59.56678700361011,-1.778567776733031,57.78762693592429,49.98043573494704,08827,Hampton,Hunterdon County,NJ,629708.0,0.0610307526034773,-0.1656205863369422,0.1029168141709799,,-0.3542574462172461,0.0053658339882646,0.0244519663274243,-0.1202898880829043,2.6,2026-07-31
338,53.80507764632121,59.44645006016847,-1.778567776733031,50.95933307590125,56.65082221674116,11563,Lynbrook,Nassau County,NY,769344.0,-0.0115178220839219,0.0346619128791285,-0.1389884965993371,0.0462818584366255,-0.1632369906671951,-0.0609081986792045,0.083329509183569,-0.0305886306645068,2.1,2026-07-31
339,53.74703731879711,59.32611311672683,-1.778567776733031,49.900910569787264,57.59316406780697,11412,New York,Queens County,NY,748446.0,-0.0988542561923853,0.0071230254413805,-0.0232139745866994,,0.143626719861978,-0.2305883423610411,-0.0483603396751242,0.0570545104974942,2.1,2026-07-31
340,53.72005601569043,59.2057761732852,-1.778567776733031,54.14561443763141,53.29449759374945,07506,Hawthorne,Passaic County,NJ,650262.0,0.0485607715307331,-0.1335003974435284,-0.1163326007595273,0.0492724255039866,-0.1148761265714821,-0.0204386824618137,-0.1103732921261961,0.0622700349413405,2.3,2026-07-31
341,53.70463719680156,59.08543922984356,-1.778567776733031,52.578597525012725,54.8306768685904,07432,Midland Park,Bergen County,NJ,765589.0,0.0411174033665812,0.0297696345034665,-0.2833674708015667,,-0.238323869821037,0.0845960604517576,-0.0389643376706523,0.0501012855929359,2.6,2026-07-31
342,53.66745990148255,58.96510228640193,-1.778567776733031,55.75288799335279,51.5820318096123,07508,North Haledon,Passaic County,NJ,649150.0,0.0779673906491552,-0.1352116625651742,-0.0369653688355455,0.0461859023346084,0.0237198883534712,-0.1649627913332727,-0.0439132707294991,0.0509082129825613,2.6,2026-07-31
343,53.663951456153896,58.84476534296029,-1.778567776733031,55.41227548265268,51.91562742965512,07630,Emerson,Bergen County,NJ,811972.0,0.0236642957518554,0.0885899617158578,-0.1592876958348803,,-0.2370303899484345,0.0789666264472788,-0.0370655598108786,-0.0215366307192732,2.9,2026-07-31
344,53.532849435853656,58.72442839951864,-1.778567776733031,52.26530024998986,54.80039862171745,07003,Bloomfield,Essex County,NJ,613939.0,0.0258459241090566,-0.190980833694093,-0.1280947979441826,0.0468412679578551,-0.1108692223903535,-0.0002177607638136,0.0528144106721519,0.0746619686926968,2.4,2026-07-31
345,53.402182578642126,58.604091456077015,-1.778567776733031,53.64712086580005,53.15724429148421,10607,White Plains,Westchester County,NY,852476.0,0.0579175890972422,0.1372686761111232,-0.0463092152362794,,-0.2690212984782143,0.0117695468634677,-0.0181308078283244,-0.0947564003976848,3.0,2026-07-31
346,53.36708381069071,58.48375451263538,-1.778567776733031,53.82349289164726,52.91067472973416,07071,Lyndhurst,Bergen County,NJ,659683.0,0.0558598508006071,-0.1191160300748013,0.0567433709251652,0.0482413162120324,-0.1137743449531385,-0.0711486746062948,0.1028898489104701,0.0178221090933024,2.3,2026-07-31
347,53.33536674068447,58.36341756919374,-1.778567776733031,46.5585273463166,60.11220613505235,07107,Newark,Essex County,NJ,506994.0,-0.0582549270956103,-0.3823763871831662,0.0570182405732495,0.0476427237082148,0.4023209689582046,-0.3612720330641165,0.2445871219105075,0.012378685105759,1.6,2026-07-31
348,53.31793310154319,58.24308062575211,-1.778567776733031,47.52620985595697,59.1096563471294,11411,New York,Queens County,NY,720992.0,-0.1286291601953642,-0.0302478028955395,-0.0569499281012468,,-0.0665216314642525,-0.1377564599499681,-0.0607330162212189,0.024291256626473,1.6,2026-07-31
